Date,Channel,Data Source,Campaign,Spend,CPM,CTR,CPC,Video Views,Impressions,Conversions,Conversion Rate
2023-09-19,Organic,Google Search Ads,Diverse,35208.6,51.91,2.57,2.02,502684,678249,10494,60.21
2024-12-11,Programmatic,Google,Diverse,54536.86,68.89,4.36,1.58,233718,791687,19262,55.8
2023-03-10,Paid Search,Google,Fundamental,7266.14,81.14,3.41,2.38,62906,89548,992,32.49
2024-04-06,Paid Search,Google Search Ads,Optional,2065.5,30.45,2.03,1.5,39980,67841,298,21.64
2023-11-14,Paid Social,Bing,Optional,7385.1,48.82,1.58,3.09,149952,151269,2374,99.33
2023-12-15,Programmatic,Bing,Entreprise,236.52,8.88,2.47,0.36,16137,26629,249,37.9
2024-12-27,Paid Search,Amazon Ad,Optional,17808.7,205.47,4.16,4.94,48684,86674,612,16.98
2024-08-27,Programmatic,LinkedIn,Diverse,17260.17,86.87,3.07,2.83,49142,198686,3975,65.17
2024-01-01,Paid Social,Facebook,Entreprise,25803.17,68.64,4.11,1.67,279162,375938,4912,31.79
2023-06-30,Paid Social,Bing,Diverse,96817.89,108.37,3.75,2.89,159348,893365,8602,25.68
2023-04-09,Programmatic,Google,Fundamental,53868.27,100.32,2.13,4.71,264266,536962,5070,44.33
2023-06-19,Paid Social,Amazon Ad,Diverse,1874.73,67.29,2.66,2.53,1634,27861,426,57.49
2024-08-11,Organic,Facebook,Fundamental,40452.31,103.25,2.23,4.63,44052,391808,1341,15.35
2023-02-05,Paid Search,Google Search Ads,Optional,4123.8,77.97,3.29,2.37,49231,52890,564,32.41
2023-06-28,Programmatic,Facebook,Seamless,47674.8,134.99,3.75,3.6,145790,353173,9934,75.01
2023-06-01,Organic,LinkedIn,Seamless,11523.12,17.42,3.11,0.56,124303,661653,9294,45.17
2023-02-23,Paid Search,LinkedIn,Seamless,39371.92,122.57,3.67,3.34,3543,321207,4330,36.73
2024-06-12,Programmatic,Facebook,Entreprise,20929.84,112.35,2.83,3.97,64372,186297,4411,83.67
2024-08-06,Programmatic,LinkedIn,Entreprise,8949.92,30.74,0.72,4.27,8354,291187,1337,63.79
2024-03-10,Programmatic,Stack,Fundamental,31002.73,115.2,4.1,2.81,115511,269110,3842,34.82
2023-11-26,Programmatic,Google,Fundamental,49193.8,51.29,1.15,4.46,290444,959160,8183,74.19
2024-02-19,Programmatic,LinkedIn,Seamless,28390.35,113.5,4.83,2.35,102839,250139,6138,50.81
2023-07-21,Organic,Google,Entreprise,22533.0,48.95,4.22,1.16,410035,460316,18580,95.65
2023-07-28,Paid Search,LinkedIn,Diverse,136.08,11.84,0.94,1.26,8188,11498,1,0.93
2024-05-27,Paid Search,Google,Fundamental,2070.62,7.33,1.93,0.38,52668,282340,4444,81.56
2024-09-01,Paid Search,Stack,Mandatory,4501.1,15.45,0.75,2.06,283146,291393,176,8.05
2024-08-22,Paid Search,Facebook,Diverse,4539.0,35.14,0.79,4.45,28726,129168,667,65.39
2024-08-30,Programmatic,LinkedIn,Optional,22943.88,23.32,3.38,0.69,8442,983787,13324,40.07
2024-12-21,Programmatic,Stack,Seamless,11195.46,15.17,1.85,0.82,394771,738008,5480,40.14
2024-08-08,Paid Search,Amazon Ad,Mandatory,12631.92,194.47,4.44,4.38,34311,64956,1423,49.34
2024-05-25,Paid Search,Amazon Ad,Diverse,10450.96,25.32,4.87,0.52,295926,412703,6723,33.45
2024-07-17,Paid Social,LinkedIn,Mandatory,9610.65,86.0,3.54,2.43,80618,111748,3007,76.03
2023-09-21,Paid Social,Bing,Diverse,72436.0,110.6,3.16,3.5,179159,654963,19231,92.92
2023-02-01,Organic,Facebook,Fundamental,99847.66,190.61,4.56,4.18,15899,523844,1333,5.58
2023-01-09,Paid Search,LinkedIn,Entreprise,75690.58,84.7,2.34,3.62,492921,893584,871,4.17
2023-01-16,Programmatic,Google Search Ads,Diverse,74317.52,96.62,1.98,4.88,91018,769160,14342,94.18
2023-01-20,Programmatic,Amazon Ad,Mandatory,173559.15,179.7,4.87,3.69,80993,965827,33610,71.46
2023-12-02,Paid Search,LinkedIn,Fundamental,265.24,23.96,3.16,0.76,10388,11072,145,41.55
2023-04-25,Organic,Google Search Ads,Mandatory,46022.97,51.66,2.57,2.01,627782,890948,4027,17.59
2024-08-06,Paid Search,Stack,Mandatory,6928.59,11.78,2.74,0.43,551488,588086,14635,90.83
2024-11-17,Paid Social,Amazon Ad,Seamless,34713.36,72.08,1.48,4.87,300361,481626,5210,73.09
2023-10-04,Organic,Bing,Optional,35961.12,59.84,2.2,2.72,71172,600973,10885,82.33
2024-01-02,Paid Search,Stack,Fundamental,1461.96,18.93,0.51,3.72,36680,77236,108,27.48
2023-03-01,Paid Search,Bing,Seamless,13431.46,74.0,1.52,4.87,146831,181498,907,32.89
2024-06-23,Programmatic,Google,Seamless,13219.26,23.74,4.48,0.53,383667,556755,978,3.92
2024-10-14,Paid Search,Bing,Diverse,20911.02,22.76,1.03,2.21,647539,918684,8589,90.77
2023-04-01,Paid Social,Google Search Ads,Optional,124181.6,185.72,4.75,3.91,173318,668638,15114,47.59
2024-06-10,Paid Search,Facebook,Mandatory,54772.2,168.63,3.47,4.86,156343,324812,7544,66.94
2023-10-31,Paid Search,Facebook,Seamless,8260.56,11.62,0.78,1.49,483698,710808,4194,75.65
2024-11-12,Programmatic,Bing,Fundamental,1834.98,6.97,1.66,0.42,220551,263240,96,2.2
2023-10-02,Paid Social,Facebook,Entreprise,7951.85,50.5,1.14,4.43,122496,157473,457,25.46
2023-09-29,Paid Social,Facebook,Mandatory,15895.76,23.31,1.43,1.63,550469,681979,1571,16.11
2023-05-15,Paid Social,LinkedIn,Entreprise,36367.8,51.93,1.06,4.9,135759,700283,6265,84.41
2023-07-28,Organic,Facebook,Optional,37759.41,49.2,2.78,1.77,230781,767404,1676,7.86
2024-12-18,Paid Search,Amazon Ad,Seamless,45836.93,62.56,1.6,3.91,501364,732720,4407,37.59
2023-08-07,Organic,Bing,Diverse,22808.16,24.19,3.36,0.72,751559,942812,4570,14.43
2023-08-10,Programmatic,Amazon Ad,Seamless,2319.84,26.88,0.83,3.24,67849,86300,290,40.5
2023-05-10,Organic,LinkedIn,Optional,50810.49,52.2,1.24,4.21,53472,973338,8736,72.38
2024-10-23,Paid Social,Stack,Fundamental,53328.44,163.02,3.9,4.18,86234,327134,6458,50.62
2023-02-22,Programmatic,Facebook,Optional,5776.0,73.15,3.85,1.9,21250,78963,369,12.14
2023-08-03,Programmatic,LinkedIn,Seamless,34914.96,51.12,3.6,1.42,463858,683012,15167,61.68
2023-06-14,Paid Search,LinkedIn,Seamless,13446.03,58.6,1.96,2.99,97638,229454,1973,43.87
2023-07-01,Programmatic,Bing,Optional,1221.08,33.79,0.95,3.56,368,36137,65,18.95
2023-11-23,Paid Social,Google,Entreprise,28552.68,65.29,2.79,2.34,257235,437352,7104,58.22
2024-08-21,Programmatic,Amazon Ad,Mandatory,26952.75,34.06,3.44,0.99,572288,791435,1262,4.64
2024-05-10,Organic,Stack,Mandatory,2623.75,21.87,1.75,1.25,21530,119996,1286,61.27
2024-12-31,Organic,Google,Diverse,11865.8,31.76,4.02,0.79,120204,373652,9380,62.45
2024-09-25,Paid Social,Google,Fundamental,13305.04,23.55,1.28,1.84,66812,564945,2203,30.47
2024-11-28,Programmatic,Bing,Seamless,1718.1,130.92,3.16,4.15,12365,13123,117,28.26
2023-12-27,Paid Search,Google Search Ads,Optional,12063.38,47.96,2.41,1.99,14508,251536,2394,39.49
2024-05-12,Paid Search,Google Search Ads,Diverse,12293.62,35.74,4.83,0.74,255246,343975,6231,37.51
2024-08-08,Paid Social,Google,Optional,6895.2,57.62,2.77,2.08,90636,119676,1297,39.13
2023-04-24,Paid Social,Google,Entreprise,8506.64,42.02,0.93,4.52,86945,202451,638,33.9
2024-03-14,Paid Social,Google,Mandatory,23550.67,213.76,4.52,4.73,35809,110175,617,12.39
2023-12-15,Paid Search,Google Search Ads,Entreprise,9185.0,11.66,0.53,2.2,232419,787787,1693,40.55
2024-03-08,Paid Social,Google,Fundamental,93748.4,106.5,3.75,2.84,125615,880275,1042,3.16
2024-12-12,Programmatic,Amazon Ad,Entreprise,4466.52,13.72,3.61,0.38,69026,325611,1788,15.21
2024-08-01,Programmatic,Stack,Fundamental,28839.48,64.18,4.79,1.34,408910,449320,7843,36.44
2024-01-03,Organic,Google Search Ads,Fundamental,47618.5,90.65,3.46,2.62,458908,525314,14494,79.75
2023-10-11,Paid Social,Amazon Ad,Fundamental,12019.32,26.88,2.89,0.93,282434,447221,11713,90.63
2024-12-20,Paid Search,Bing,Optional,81648.7,121.03,4.94,2.45,490620,674621,12648,37.95
2024-08-11,Paid Search,Google,Seamless,16762.17,27.37,0.7,3.91,501609,612532,3932,91.72
2023-07-09,Paid Search,Google Search Ads,Optional,31971.6,36.9,2.05,1.8,666888,866469,11205,63.08
2023-04-06,Programmatic,LinkedIn,Fundamental,124860.24,137.76,3.41,4.04,389106,906356,2066,6.68
2024-12-21,Paid Search,Stack,Mandatory,10370.12,12.62,4.07,0.31,442911,821928,7725,23.09
2024-01-23,Paid Social,Stack,Optional,7476.84,10.15,1.18,0.86,714366,736813,6229,71.65
2024-03-23,Programmatic,Bing,Optional,8424.68,39.69,0.85,4.67,59145,212257,1057,58.59
2024-09-28,Programmatic,LinkedIn,Entreprise,19660.0,50.79,1.27,4.0,361190,387059,4441,90.36
2023-07-14,Programmatic,Google,Optional,5171.63,23.89,2.32,1.03,173635,216444,3019,60.13
2024-05-21,Paid Social,Stack,Entreprise,21932.94,23.35,1.35,1.73,753430,939155,10309,81.31
2023-02-19,Paid Social,Bing,Fundamental,54226.33,95.31,1.91,4.99,276447,568969,3093,28.46
2023-11-08,Programmatic,Google,Entreprise,21721.92,30.29,2.97,1.02,57563,717050,4829,22.68
2023-11-11,Paid Search,Google,Fundamental,4620.93,8.69,1.26,0.69,226885,531584,5094,76.06
2024-01-12,Paid Search,Bing,Diverse,45686.86,60.13,2.81,2.14,732751,759765,7219,33.81
2024-05-28,Programmatic,Stack,Mandatory,48909.93,59.91,1.89,3.17,502608,816377,13895,90.06
2024-10-22,Organic,Google,Fundamental,3527.16,17.38,3.05,0.57,77403,202898,1320,21.33
2023-08-23,Paid Social,Stack,Mandatory,81988.2,97.96,3.11,3.15,519425,836928,22498,86.44
2023-04-30,Paid Search,LinkedIn,Entreprise,49820.54,63.66,1.84,3.46,94652,782580,3544,24.61
2024-03-11,Organic,Bing,Diverse,132706.95,140.35,2.93,4.79,701956,945576,3202,11.56
2023-12-31,Programmatic,LinkedIn,Mandatory,106700.88,117.21,4.44,2.64,876558,910301,34612,85.64
2024-05-14,Paid Social,Amazon Ad,Diverse,15452.83,22.83,0.79,2.89,399173,676954,2284,42.72
2024-03-29,Programmatic,Stack,Diverse,98516.8,115.24,4.3,2.68,157289,854900,32494,88.39
2023-09-30,Organic,Facebook,Fundamental,50829.66,145.77,4.3,3.39,243326,348701,287,1.91
2024-04-20,Programmatic,Google Search Ads,Diverse,2090.61,6.91,2.56,0.27,34803,302497,540,6.97
2024-03-06,Paid Search,Facebook,Seamless,26142.16,69.63,1.43,4.87,256235,375432,4229,78.78
2023-01-10,Organic,Google Search Ads,Seamless,5721.6,36.86,1.44,2.56,108990,155220,235,10.51
2023-11-04,Paid Search,Facebook,Entreprise,801.42,3.65,0.64,0.57,25561,219705,190,13.51
2023-11-11,Paid Search,Google,Entreprise,91347.7,131.93,3.34,3.95,238858,692407,18112,78.32
2023-10-18,Paid Social,Stack,Mandatory,431.88,16.52,0.68,2.44,19445,26149,154,87.01
2024-08-08,Paid Social,Facebook,Fundamental,1510.33,21.36,2.4,0.89,151,70712,117,6.89
2024-10-11,Organic,Facebook,Seamless,9694.4,126.96,3.06,4.15,26060,76360,681,29.15
2023-04-11,Organic,Stack,Fundamental,4617.2,16.72,1.23,1.36,17456,276073,1127,33.2
2024-08-31,Organic,Google Search Ads,Mandatory,10948.61,17.14,2.17,0.79,65275,638705,5629,40.62
2023-10-16,Paid Search,LinkedIn,Optional,7233.44,66.97,1.58,4.24,97614,108006,209,12.25
2024-06-16,Organic,Google,Optional,56018.16,58.81,2.97,1.98,740868,952597,2638,9.32
2023-01-19,Programmatic,LinkedIn,Mandatory,141828.0,195.89,4.62,4.24,354792,724028,15641,46.76
2024-08-04,Paid Social,Google,Mandatory,10270.45,45.48,1.26,3.61,9152,225839,2194,77.12
2024-03-04,Programmatic,Google Search Ads,Fundamental,128.76,7.03,0.61,1.16,4900,18320,58,52.25
2024-12-23,Programmatic,Amazon Ad,Seamless,9237.24,64.46,1.99,3.24,105284,143313,1888,66.22
2023-12-01,Organic,Google Search Ads,Optional,26398.72,28.16,2.2,1.28,918241,937464,11459,55.56
2024-11-17,Paid Search,Google,Seamless,63037.94,113.67,3.53,3.22,159904,554592,6697,34.21
2023-04-15,Organic,Google Search Ads,Fundamental,77524.34,184.53,4.11,4.49,59669,420120,8092,46.87
2023-10-05,Paid Search,LinkedIn,Entreprise,93610.0,208.99,4.75,4.4,79343,447914,5458,25.65
2023-09-28,Organic,Amazon Ad,Mandatory,56624.11,99.25,2.5,3.97,6833,570520,3761,26.37
2023-05-02,Programmatic,Stack,Seamless,63326.49,88.06,1.97,4.47,130836,719152,7636,53.9
2024-11-05,Paid Social,Stack,Optional,31426.2,96.17,4.11,2.34,169085,326768,4327,32.22
2023-08-23,Paid Search,Stack,Optional,67993.38,93.36,3.99,2.34,369241,728256,14156,48.72
2024-10-20,Programmatic,Google Search Ads,Entreprise,147735.45,208.75,4.47,4.67,678726,707719,20338,64.29
2023-03-11,Programmatic,Stack,Fundamental,1165.71,25.65,2.82,0.91,24626,45454,140,10.93
2024-05-26,Paid Search,Stack,Optional,98217.7,117.34,3.04,3.86,481052,837009,22707,89.24
2024-11-18,Paid Social,Bing,Mandatory,5232.6,43.96,4.31,1.02,30791,119036,481,9.38
2024-08-04,Programmatic,Stack,Optional,2907.3,7.92,2.64,0.3,211809,367101,1939,20.01
2023-11-03,Programmatic,Bing,Optional,90665.55,154.92,4.57,3.39,430483,585242,22224,83.1
2024-02-26,Organic,LinkedIn,Optional,110116.48,129.65,2.63,4.93,477533,849312,15638,70.01
2024-06-03,Paid Social,Google Search Ads,Diverse,92202.34,119.47,4.76,2.51,688949,771731,30808,83.87
2023-06-01,Paid Search,Bing,Entreprise,12148.15,22.39,3.67,0.61,186619,542652,15269,76.67
2023-07-24,Organic,Stack,Optional,39418.08,57.62,2.77,2.08,505450,684159,4754,25.09
2024-08-16,Organic,Amazon Ad,Fundamental,39075.05,78.97,2.03,3.89,426715,494836,2189,21.79
2023-10-07,Organic,Amazon Ad,Diverse,43862.0,58.5,1.8,3.25,437477,749784,3684,27.3
2023-08-29,Organic,Facebook,Seamless,68221.92,74.05,3.56,2.08,274171,921346,3434,10.47
2024-06-01,Organic,Google,Seamless,3854.9,5.32,0.76,0.7,674871,724610,2522,45.8
2024-08-01,Paid Social,Google,Optional,31328.68,39.42,1.35,2.92,707118,794811,72,0.67
2023-07-08,Paid Search,Google Search Ads,Optional,64599.54,143.07,4.63,3.09,326142,451534,14168,67.77
2023-01-06,Paid Social,Stack,Fundamental,1522.79,1.94,0.67,0.29,718358,783859,4314,82.16
2023-07-16,Programmatic,Bing,Optional,5005.2,47.87,3.99,1.2,26744,104548,2521,60.44
2023-07-15,Paid Social,Google Search Ads,Diverse,48673.06,90.89,2.08,4.37,241485,535521,6489,58.26
2023-10-30,Paid Search,Google Search Ads,Fundamental,35446.7,36.83,1.27,2.9,318657,962463,4274,34.97
2024-11-07,Paid Social,Google,Fundamental,13837.11,22.93,1.56,1.47,235852,603405,2133,22.66
2023-03-15,Organic,Bing,Entreprise,10286.08,119.94,3.06,3.92,56718,85760,471,17.95
2023-01-06,Programmatic,Bing,Seamless,105400.38,128.58,2.73,4.71,661567,819716,8498,37.97
2023-06-14,Organic,Amazon Ad,Optional,40940.76,132.32,2.78,4.76,57151,309396,4514,52.48
2023-04-07,Paid Social,Facebook,Diverse,12596.25,57.37,1.53,3.75,165111,219579,1689,50.28
2023-07-05,Paid Search,Bing,Mandatory,4608.35,31.44,1.7,1.85,134307,146561,959,38.5
2023-11-06,Paid Social,Bing,Optional,25706.97,136.31,3.05,4.47,32538,188588,2405,41.82
2024-07-16,Paid Search,Facebook,Fundamental,214124.16,223.05,4.58,4.87,729621,960001,3093,7.03
2024-08-03,Paid Social,Google,Fundamental,11788.92,21.16,1.48,1.43,347098,557068,3407,41.33
2023-02-14,Paid Search,Google Search Ads,Mandatory,5638.08,70.38,4.19,1.68,28300,80105,69,2.06
2024-11-10,Organic,Bing,Mandatory,25035.57,43.81,2.98,1.47,47642,571514,2926,17.18
2024-03-13,Paid Social,Amazon Ad,Optional,42636.22,162.7,3.44,4.73,70922,262060,2826,31.35
2023-05-22,Paid Social,Bing,Fundamental,11232.36,16.02,4.45,0.36,604985,701149,9483,30.39
2024-04-21,Programmatic,Stack,Mandatory,77319.36,121.82,3.76,3.24,43500,634687,23345,97.83
2024-09-19,Paid Social,Bing,Optional,162184.48,212.6,4.91,4.33,362111,762869,26080,69.63
2023-12-17,Programmatic,Bing,Mandatory,40799.51,47.18,2.47,1.91,491634,864852,94,0.44
2023-07-18,Paid Search,Stack,Entreprise,4314.58,14.01,2.26,0.62,296492,307921,5796,83.29
2023-04-25,Paid Search,Google,Fundamental,7099.51,26.09,1.12,2.33,76484,272069,755,24.78
2024-08-19,Organic,Google Search Ads,Fundamental,22083.66,217.56,4.59,4.74,61662,101507,1993,42.78
2024-04-18,Paid Social,Stack,Mandatory,18075.48,36.16,0.8,4.52,92822,499887,252,6.3
2023-01-18,Paid Social,Google Search Ads,Entreprise,27810.24,148.67,4.2,3.54,76114,187063,1970,25.08
2024-08-20,Programmatic,Bing,Mandatory,6563.7,126.98,4.15,3.06,18566,51689,1758,81.96
2024-08-30,Paid Social,Google Search Ads,Diverse,57553.6,76.12,1.83,4.16,657738,756044,1906,13.78
2023-09-12,Paid Search,Bing,Fundamental,13761.66,20.7,1.19,1.74,294330,664656,2106,26.63
2023-12-27,Programmatic,Facebook,Optional,3483.36,25.96,0.55,4.72,31980,134201,8,1.08
2024-05-03,Paid Social,Facebook,Mandatory,17575.0,35.05,3.69,0.95,254395,501369,17476,94.46
2023-08-20,Programmatic,Amazon Ad,Seamless,84762.16,130.92,3.34,3.92,282047,647421,18253,84.41
2023-11-10,Paid Social,Amazon Ad,Seamless,38962.8,98.35,4.15,2.37,4546,396164,4077,24.8
2023-06-14,Paid Social,Bing,Entreprise,42634.02,120.54,2.81,4.29,164402,353684,5243,52.76
2024-06-28,Paid Social,Facebook,Fundamental,85019.4,142.14,4.77,2.98,544766,598128,14315,50.18
2024-03-02,Organic,Facebook,Optional,251.34,4.19,0.71,0.59,17241,60020,389,91.31
2023-04-03,Paid Social,Bing,Entreprise,30450.06,40.08,1.31,3.06,232697,759663,3543,35.6
2024-02-18,Organic,Google Search Ads,Optional,7967.08,149.64,3.58,4.18,1640,53243,1707,89.56
2023-09-02,Programmatic,LinkedIn,Mandatory,45512.46,134.03,4.67,2.87,304878,339578,9471,59.72
2024-07-22,Organic,Stack,Fundamental,57244.59,162.86,4.64,3.51,95441,351493,10465,64.17
2023-06-22,Paid Social,Facebook,Mandatory,3077.31,22.51,1.12,2.01,22065,136706,460,30.05
2024-03-23,Programmatic,Google Search Ads,Mandatory,8111.77,18.72,0.98,1.91,168744,433426,498,11.73
2023-02-24,Paid Search,Google Search Ads,Fundamental,51521.76,52.69,1.78,2.96,405113,977898,12519,71.92
2024-07-14,Paid Social,LinkedIn,Mandatory,23841.39,25.08,4.4,0.57,776016,950627,20003,47.82
2023-07-24,Paid Search,Facebook,Fundamental,7662.9,17.22,4.92,0.35,220857,445003,3533,16.14
2023-01-23,Paid Social,Bing,Seamless,203726.73,224.55,4.5,4.99,176114,907268,26726,65.46
2023-08-19,Organic,Bing,Fundamental,22399.52,27.17,1.9,1.43,755440,824445,6637,42.37
2024-03-18,Paid Search,Amazon Ad,Seamless,50956.4,62.91,2.01,3.13,399474,809989,8872,54.5
2023-09-21,Paid Social,Amazon Ad,Diverse,5086.2,8.2,4.1,0.2,354180,620282,21727,85.44
2023-02-05,Paid Social,LinkedIn,Seamless,1302.86,4.06,1.56,0.26,82037,321279,1888,37.68
2024-05-21,Organic,Google,Optional,63854.55,64.41,4.21,1.53,418622,991348,6368,15.26
2023-08-13,Organic,LinkedIn,Mandatory,26209.04,27.25,2.62,1.04,13217,961874,15997,63.48
2023-04-17,Organic,Google,Seamless,9310.74,23.75,2.73,0.87,60487,392020,7893,73.75
2023-07-25,Programmatic,Facebook,Mandatory,60521.12,103.16,4.11,2.51,359355,586688,8186,33.95
2023-08-29,Programmatic,Google Search Ads,Diverse,2732.4,113.62,2.47,4.6,10473,24049,470,79.12
2024-12-20,Programmatic,Amazon Ad,Entreprise,56174.1,79.21,3.22,2.46,468667,709176,16630,72.83
2023-04-28,Paid Social,Google,Seamless,6466.91,11.22,3.62,0.31,81384,576294,10923,52.36
2023-10-29,Paid Social,Amazon Ad,Entreprise,8251.32,13.45,0.59,2.28,606442,613469,1039,28.71
2023-10-23,Paid Search,Amazon Ad,Diverse,35059.68,52.18,2.69,1.94,62987,671846,6971,38.57
2023-01-11,Paid Search,LinkedIn,Optional,78686.85,79.36,4.81,1.65,151980,991462,11214,23.51
2024-10-06,Paid Search,Facebook,Entreprise,65266.1,65.99,3.35,1.97,187620,988959,32297,97.49
2024-07-14,Paid Search,Amazon Ad,Entreprise,14899.5,39.12,2.54,1.54,333943,380913,8668,89.59
2024-06-17,Paid Social,LinkedIn,Diverse,20190.55,118.34,2.44,4.85,11698,170621,3451,82.9
2023-03-30,Paid Social,Google,Entreprise,23785.32,78.35,4.06,1.93,14819,303569,5017,40.71
2024-04-26,Paid Social,LinkedIn,Mandatory,44116.8,45.22,3.23,1.4,381701,975623,13674,43.39
2024-10-27,Paid Social,Bing,Fundamental,196710.72,201.54,4.27,4.72,657358,976036,10880,26.11
2023-12-07,Programmatic,LinkedIn,Fundamental,2907.09,43.61,1.31,3.33,28804,66666,458,52.46
2024-03-07,Paid Social,Bing,Diverse,12222.21,32.34,4.2,0.77,332917,377937,8435,53.14
2023-11-25,Paid Search,Stack,Entreprise,46341.49,73.15,3.31,2.21,37187,633531,20250,96.57
2024-06-02,Programmatic,Stack,Fundamental,36680.64,191.96,4.21,4.56,33656,191082,276,3.43
2023-05-20,Paid Search,Facebook,Mandatory,16133.0,28.08,1.08,2.6,331870,574598,5859,94.42
2024-01-14,Paid Social,Amazon Ad,Seamless,31648.12,41.27,1.54,2.68,90055,766855,7838,66.37
2024-03-07,Organic,Bing,Diverse,7043.4,22.05,4.9,0.45,181387,319430,11072,70.74
2024-07-17,Paid Social,Amazon Ad,Entreprise,207627.75,224.23,4.53,4.95,602657,925947,10225,24.38
2023-03-27,Paid Search,Amazon Ad,Diverse,39664.8,43.97,3.49,1.26,185252,902026,2869,9.11
2024-01-10,Organic,Facebook,Optional,42187.2,115.59,3.4,3.4,221906,364968,9751,78.59
2024-01-03,Organic,Amazon Ad,Optional,15694.8,40.26,2.44,1.65,23305,389837,450,4.73
2024-05-14,Organic,Stack,Seamless,3250.8,15.22,1.41,1.08,169331,213540,2239,74.39
2023-12-06,Organic,LinkedIn,Optional,9817.2,50.35,3.73,1.35,172052,194974,5058,69.55
2023-09-26,Organic,LinkedIn,Entreprise,3925.04,41.8,2.43,1.72,26763,93911,1057,46.32
2024-03-16,Paid Social,Google,Mandatory,35824.8,41.4,3.45,1.2,588273,865341,21860,73.22
2024-08-09,Programmatic,Facebook,Optional,41951.91,44.28,3.66,1.21,827110,947320,24971,72.02
2023-11-18,Paid Search,Google Search Ads,Mandatory,91460.26,130.29,2.72,4.79,564953,701989,10202,53.43
2023-04-26,Programmatic,Google,Mandatory,170871.93,174.88,3.81,4.59,311594,977100,7441,19.99
2024-07-29,Organic,Bing,Optional,638.4,9.9,0.87,1.14,52025,64482,110,19.64
2024-03-03,Programmatic,LinkedIn,Entreprise,30635.7,56.61,3.33,1.7,517676,541190,13450,74.64
2024-11-28,Organic,Amazon Ad,Mandatory,8642.5,14.87,1.19,1.25,575200,581018,6562,94.91
2023-11-21,Paid Search,LinkedIn,Fundamental,38574.36,49.88,1.63,3.06,729684,773385,7470,59.26
2023-12-08,Paid Social,Google,Diverse,2434.08,28.99,0.63,4.61,9988,83968,380,71.97
2024-03-17,Paid Social,LinkedIn,Optional,29845.26,32.7,0.79,4.14,9744,912634,7030,97.52
2024-08-25,Paid Search,Google Search Ads,Entreprise,11158.36,38.62,2.72,1.42,34535,288931,1753,22.31
2024-02-22,Organic,LinkedIn,Seamless,53108.35,103.4,2.98,3.47,274485,513617,8187,53.49
2024-08-29,Programmatic,LinkedIn,Diverse,19946.58,30.21,2.65,1.14,449506,660280,4874,27.86
2024-01-17,Paid Search,LinkedIn,Entreprise,50491.35,69.85,1.99,3.51,457478,722867,8183,56.89
2024-05-22,Programmatic,LinkedIn,Diverse,33735.3,55.88,2.01,2.78,255682,603746,2244,18.49
2024-02-07,Programmatic,Facebook,Entreprise,9063.55,34.08,4.01,0.85,236501,265917,698,6.55
2023-04-12,Organic,Stack,Entreprise,37694.16,39.61,1.43,2.77,126985,951643,1216,8.94
2024-02-27,Paid Social,Facebook,Fundamental,6228.18,29.35,2.33,1.26,135392,212174,711,14.38
2024-02-20,Paid Social,Google Search Ads,Optional,68577.75,72.22,3.21,2.25,916385,949524,23000,75.46
